4.740833044052124023e-01,2.685069143772125244e-01,4.416737854480743408e-01,1.860705614089965820e-01,-4.427845776081085205e-02,2.896881103515625000e-01,1.601155847311019897e-01,4.700946509838104248e-01,5.037691593170166016e-01,4.888449311256408691e-01,4.815137386322021484e-01,5.792686343193054199e-01,4.883420467376708984e-01,4.849496483802795410e-01,4.773691892623901367e-01,-3.189811110496520996e-01,5.133303403854370117e-01,5.068104863166809082e-01,4.858742356300354004e-01,5.239555239677429199e-01
4.898133575916290283e-01,5.514172315597534180e-01,4.933666288852691650e-01,5.197004079818725586e-01,1.554986685514450073e-01,4.732168316841125488e-01,5.749553442001342773e-01,5.144739747047424316e-01,4.897692501544952393e-01,4.896706938743591309e-01,4.935111105442047119e-01,6.142519116401672363e-01,4.901594221591949463e-01,4.932677745819091797e-01,4.946303665637969971e-01,3.369870185852050781e-01,4.940289556980133057e-01,4.967898428440093994e-01,4.896256029605865479e-01,4.900664389133453369e-01
5.810843110084533691e-01,2.879597246646881104e-01,6.260996460914611816e-01,3.536110222339630127e-01,-2.930745184421539307e-01,5.245773494243621826e-02,1.707446873188018799e-01,4.567026495933532715e-01,5.930057764053344727e-01,5.912050604820251465e-01,6.587234735488891602e-01,5.614981055259704590e-01,6.236660480499267578e-01,6.586503982543945312e-01,6.642056107521057129e-01,-2.397498935461044312e-01,5.519945025444030762e-01,5.337631106376647949e-01,6.022084951400756836e-01,5.960181951522827148e-01
3.355894386768341064e-01,5.607624053955078125e-01,2.368418723344802856e-01,6.178227066993713379e-02,-6.087298318743705750e-02,6.569114923477172852e-01,5.780736804008483887e-01,5.872902870178222656e-01,3.984481692314147949e-01,3.630877733230590820e-01,3.313328325748443604e-01,7.025882005691528320e-01,3.425817489624023438e-01,3.386579751968383789e-01,3.275636434555053711e-01,-3.661134541034698486e-01,4.761022031307220459e-01,4.942681491374969482e-01,3.471018970012664795e-01,4.472670555114746094e-01
5.705500841140747070e-01,4.211012125015258789e-01,5.802029371261596680e-01,2.929072380065917969e-01,6.337565183639526367e-02,6.457258760929107666e-02,3.689255416393280029e-01,4.954888522624969482e-01,5.769203901290893555e-01,5.751177668571472168e-01,5.981531143188476562e-01,2.443187981843948364e-01,5.918316841125488281e-01,5.990074276924133301e-01,5.855373144149780273e-01,-4.197098314762115479e-03,5.484752058982849121e-01,5.356841683387756348e-01,5.822007060050964355e-01,5.745647549629211426e-01
4.738484919071197510e-01,3.769193589687347412e-01,6.061964035034179688e-01,9.610645473003387451e-02,1.015311665832996368e-02,1.158567070960998535e-01,2.818664312362670898e-01,4.054279625415802002e-01,4.590373635292053223e-01,4.724303781986236572e-01,5.917165279388427734e-01,-3.324930369853973389e-02,5.284714102745056152e-01,5.879175066947937012e-01,6.044828891754150391e-01,-1.962677389383316040e-01,3.994362950325012207e-01,3.909943699836730957e-01,4.947207868099212646e-01,4.395608007907867432e-01
4.787178337574005127e-01,5.290544033050537109e-01,4.301809668540954590e-01,1.192385926842689514e-01,6.714865565299987793e-02,2.411454319953918457e-01,4.959683716297149658e-01,5.486655831336975098e-01,5.015808939933776855e-01,4.886112213134765625e-01,4.713274240493774414e-01,7.620245218276977539e-01,4.823339581489562988e-01,4.745053946971893311e-01,4.671333134174346924e-01,-2.019250541925430298e-01,5.193815827369689941e-01,5.222867727279663086e-01,4.834870994091033936e-01,5.173899531364440918e-01
5.926712155342102051e-01,3.702421486377716064e-01,6.350650191307067871e-01,4.752066135406494141e-01,-2.940864264965057373e-01,-3.066737949848175049e-02,2.967056632041931152e-01,4.791230559349060059e-01,5.955631732940673828e-01,5.980728268623352051e-01,6.481306552886962891e-01,2.898452281951904297e-01,6.243600249290466309e-01,6.480666399002075195e-01,6.514058113098144531e-01,-3.824764788150787354e-01,5.561943054199218750e-01,5.408713221549987793e-01,6.082660555839538574e-01,5.925652384757995605e-01
5.288226604461669922e-01,3.458665907382965088e-01,5.581840276718139648e-01,2.081506103277206421e-01,-1.072022505104541779e-02,-6.657169759273529053e-02,2.402186691761016846e-01,4.648571312427520752e-01,5.377671718597412109e-01,5.364873409271240234e-01,5.795432925224304199e-01,4.132373332977294922e-01,5.592372417449951172e-01,5.801202058792114258e-01,5.817693471908569336e-01,-1.743008941411972046e-01,5.115398764610290527e-01,5.009334087371826172e-01,5.444902181625366211e-01,5.395135879516601562e-01
3.401667177677154541e-01,4.282969534397125244e-01,1.759954690933227539e-01,-2.016880363225936890e-02,-5.953430384397506714e-02,4.496480226516723633e-01,4.530421197414398193e-01,5.700538754463195801e-01,4.204745888710021973e-01,3.761118650436401367e-01,2.836216390132904053e-01,5.761075019836425781e-01,3.356238007545471191e-01,2.931483089923858643e-01,2.670666277408599854e-01,-3.188432455062866211e-01,5.023621320724487305e-01,5.220128893852233887e-01,3.511612415313720703e-01,4.795210957527160645e-01
5.643483400344848633e-01,2.440230250358581543e-01,5.534560680389404297e-01,2.020385265350341797e-01,-2.192242145538330078e-01,-2.872498333454132080e-02,1.438829898834228516e-01,4.490424394607543945e-01,5.807836651802062988e-01,5.748578310012817383e-01,5.890325903892517090e-01,4.446201026439666748e-01,5.892921686172485352e-01,5.918020606040954590e-01,5.839725732803344727e-01,-2.638269364833831787e-01,5.524291992187500000e-01,5.356774330139160156e-01,5.794639587402343750e-01,5.879140496253967285e-01
5.317651033401489258e-01,3.018062710762023926e-01,5.707533359527587891e-01,3.207415938377380371e-01,-2.254536747932434082e-01,-4.067392647266387939e-02,2.100970000028610229e-01,4.366600513458251953e-01,5.428184866905212402e-01,5.410274863243103027e-01,5.996600389480590820e-01,3.605637252330780029e-01,5.715138316154479980e-01,6.004511713981628418e-01,6.029532551765441895e-01,-2.117625772953033447e-01,5.062515735626220703e-01,4.920172691345214844e-01,5.514655113220214844e-01,5.441589951515197754e-01
4.759171903133392334e-01,2.802167832851409912e-01,6.281384229660034180e-01,3.731696605682373047e-01,-3.570964038372039795e-01,-3.178989142179489136e-02,2.425379157066345215e-01,3.232850432395935059e-01,4.568889439105987549e-01,4.767555892467498779e-01,6.323893070220947266e-01,-6.352513283491134644e-02,5.513048171997070312e-01,6.296286582946777344e-01,6.473338603973388672e-01,-3.585551679134368896e-01,3.707510828971862793e-01,3.539868593215942383e-01,5.066651105880737305e-01,4.300175011157989502e-01
5.451780557632446289e-01,4.590406417846679688e-01,3.866699934005737305e-01,-2.695827782154083252e-01,-1.508662849664688110e-01,1.752028316259384155e-01,4.103266298770904541e-01,5.859422087669372559e-01,5.821475982666015625e-01,5.606606006622314453e-01,4.431460201740264893e-01,2.971533834934234619e-01,5.292136669158935547e-01,4.526630640029907227e-01,4.110398292541503906e-01,-2.316202595829963684e-02,6.055286526679992676e-01,6.027548313140869141e-01,5.476001501083374023e-01,6.068400144577026367e-01
4.857960343360900879e-01,3.252809047698974609e-01,5.160831809043884277e-01,-1.950119808316230774e-02,-1.666175127029418945e-01,-5.163271352648735046e-02,2.325574606657028198e-01,3.978926539421081543e-01,4.947154521942138672e-01,4.961526691913604736e-01,5.436036586761474609e-01,-2.949673309922218323e-02,5.333940386772155762e-01,5.471885800361633301e-01,5.360066294670104980e-01,-1.408734470605850220e-01,4.448704421520233154e-01,4.300936162471771240e-01,5.104358196258544922e-01,4.921889603137969971e-01
5.187206864356994629e-01,3.203989267349243164e-01,5.681059956550598145e-01,2.353725284337997437e-01,-9.465321153402328491e-02,-6.432428210973739624e-02,2.050251811742782593e-01,4.653244018554687500e-01,5.299961566925048828e-01,5.283247828483581543e-01,5.898577570915222168e-01,4.237582385540008545e-01,5.575531721115112305e-01,5.902723073959350586e-01,5.950413942337036133e-01,-3.162196278572082520e-01,5.073999762535095215e-01,4.985821843147277832e-01,5.381031036376953125e-01,5.338425040245056152e-01
5.477334260940551758e-01,3.069044947624206543e-01,5.896530151367187500e-01,2.818340659141540527e-01,-2.665888965129852295e-01,7.619015127420425415e-02,1.991576105356216431e-01,4.408623278141021729e-01,5.555862784385681152e-01,5.558885335922241211e-01,6.104471087455749512e-01,4.296015202999114990e-01,5.857025384902954102e-01,6.112089753150939941e-01,6.120533347129821777e-01,-2.331266999244689941e-01,5.163273215293884277e-01,5.011025071144104004e-01,5.668472051620483398e-01,5.553957223892211914e-01
5.700160264968872070e-01,3.392886221408843994e-01,6.269983649253845215e-01,4.922905266284942627e-01,-2.647916078567504883e-01,-4.914142936468124390e-02,2.675728797912597656e-01,4.399965107440948486e-01,5.701910257339477539e-01,5.750756263732910156e-01,6.389440298080444336e-01,2.051860988140106201e-01,6.079315543174743652e-01,6.386256217956542969e-01,6.437782645225524902e-01,-2.617774307727813721e-01,5.223662257194519043e-01,5.052750706672668457e-01,5.880155563354492188e-01,5.643862485885620117e-01
5.406647324562072754e-01,1.748221516609191895e-01,6.557271480560302734e-01,4.842912256717681885e-01,-2.849850058555603027e-01,-1.432312577962875366e-01,1.866959780454635620e-02,3.671573698520660400e-01,5.506235361099243164e-01,5.674016475677490234e-01,6.591787338256835938e-01,3.048908114433288574e-01,6.016738414764404297e-01,6.581608653068542480e-01,6.730183362960815430e-01,-3.517846465110778809e-01,4.824330210685729980e-01,4.560430049896240234e-01,5.709221959114074707e-01,5.433893203735351562e-01
4.465348124504089355e-01,3.901592791080474854e-01,4.188079237937927246e-01,1.634761840105056763e-01,-1.924725174903869629e-01,1.609430909156799316e-01,3.605064153671264648e-01,4.446728825569152832e-01,4.746319055557250977e-01,4.630666971206665039e-01,4.757472276687622070e-01,2.325726449489593506e-01,4.768652617931365967e-01,4.808928668498992920e-01,4.700718522071838379e-01,-1.208094358444213867e-01,4.658970832824707031e-01,4.580306112766265869e-01,4.659302532672882080e-01,4.907290339469909668e-01
5.178787112236022949e-01,3.960667252540588379e-01,4.929738938808441162e-01,1.108825206756591797e-01,-5.469568818807601929e-02,1.584077477455139160e-01,3.347044289112091064e-01,4.940270185470581055e-01,5.347280502319335938e-01,5.275274515151977539e-01,5.278974771499633789e-01,3.447707593441009521e-01,5.337930321693420410e-01,5.309394001960754395e-01,5.221545100212097168e-01,-2.342249304056167603e-01,5.275300145149230957e-01,5.213039517402648926e-01,5.288893580436706543e-01,5.430315732955932617e-01
8.688050478813865840e-44,-1.401298464324817071e-45,3.363116314379560970e-44,-5.000035278499126434e-03,-4.999936092644929886e-03,4.999995697289705276e-03,-9.108440018111310961e-44,1.961817850054743899e-44,-4.999933764338493347e-03,-1.036960863600364632e-43,5.000032950192689896e-03,-4.999963100999593735e-03,6.305843089461676819e-44,-4.999952856451272964e-03,4.203895392974451213e-45,5.000036675482988358e-03,5.000004544854164124e-03,3.923635700109487799e-44,-9.528829557408756082e-44,1.821688003622262192e-44
5.215390324592590332e-01,4.244330823421478271e-01,5.494502782821655273e-01,3.824970424175262451e-01,-1.054680123925209045e-01,1.656855642795562744e-01,4.170689582824707031e-01,4.709859192371368408e-01,5.251783132553100586e-01,5.257210731506347656e-01,5.649983882904052734e-01,4.252330958843231201e-01,5.456529259681701660e-01,5.647376775741577148e-01,5.671581029891967773e-01,-2.085774391889572144e-01,5.015105009078979492e-01,4.938534498214721680e-01,5.328620076179504395e-01,5.242725610733032227e-01
5.789312720298767090e-01,3.534551262855529785e-01,6.089913845062255859e-01,5.442055463790893555e-01,-4.277752041816711426e-01,1.220468804240226746e-01,2.834264636039733887e-01,4.669314026832580566e-01,5.818492174148559570e-01,5.833512544631958008e-01,6.198094487190246582e-01,2.580394744873046875e-01,6.025957465171813965e-01,6.197508573532104492e-01,6.224935650825500488e-01,7.597064599394798279e-03,5.485038161277770996e-01,5.338092446327209473e-01,5.907959342002868652e-01,5.801002383232116699e-01
5.379790067672729492e-01,3.494004011154174805e-01,5.923635959625244141e-01,4.984968304634094238e-01,-3.318543732166290283e-02,1.179576292634010315e-01,3.044428527355194092e-01,4.449500143527984619e-01,5.385830402374267578e-01,5.421772599220275879e-01,6.020675897598266602e-01,3.901624083518981934e-01,5.691350698471069336e-01,6.014193296432495117e-01,6.091081500053405762e-01,7.882630825042724609e-02,5.062806606292724609e-01,4.947101771831512451e-01,5.521568655967712402e-01,5.350500941276550293e-01
4.846232235431671143e-01,5.317879319190979004e-01,5.330249667167663574e-01,2.055060267448425293e-01,1.418613940477371216e-01,3.548773229122161865e-01,4.426944255828857422e-01,4.820660054683685303e-01,4.739575088024139404e-01,4.822782576084136963e-01,5.214351415634155273e-01,1.788607239723205566e-01,5.020887851715087891e-01,5.204166769981384277e-01,5.245070457458496094e-01,-2.708203159272670746e-02,4.497596919536590576e-01,4.490168392658233643e-01,4.911155998706817627e-01,4.630723595619201660e-01
4.852059483528137207e-01,2.298959791660308838e-01,5.471996665000915527e-01,3.244606256484985352e-01,-3.611993193626403809e-01,1.641517505049705505e-02,9.489275515079498291e-02,3.956096172332763672e-01,5.016719102859497070e-01,4.986502230167388916e-01,5.888883471488952637e-01,6.999255418777465820e-01,5.396715402603149414e-01,5.893321037292480469e-01,5.901861190795898438e-01,-2.068862468004226685e-01,4.650083780288696289e-01,4.502626657485961914e-01,5.122307538986206055e-01,5.067057013511657715e-01
5.321642160415649414e-01,5.375118255615234375e-01,5.394829511642456055e-01,5.511560440063476562e-01,1.236849799752235413e-01,3.900431692600250244e-01,5.376921892166137695e-01,5.327730774879455566e-01,5.319010615348815918e-01,5.323768258094787598e-01,5.401339530944824219e-01,4.761291742324829102e-01,5.354515910148620605e-01,5.399166941642761230e-01,5.412870645523071289e-01,3.957783579826354980e-01,5.299133658409118652e-01,5.298865437507629395e-01,5.334931015968322754e-01,5.313429832458496094e-01
5.852560400962829590e-01,1.967896148562431335e-02,6.573472619056701660e-01,3.955844342708587646e-01,-4.756785929203033447e-01,-3.092714399099349976e-02,-1.198946312069892883e-01,3.593559265136718750e-01,5.996356010437011719e-01,6.007766723632812500e-01,6.870254278182983398e-01,5.209056138992309570e-01,6.444380879402160645e-01,6.917184591293334961e-01,6.969106793403625488e-01,-4.678699374198913574e-01,5.347191691398620605e-01,5.049117207527160645e-01,6.168543100357055664e-01,6.008523106575012207e-01
4.909031093120574951e-01,5.032882094383239746e-01,4.856334626674652100e-01,1.585334986448287964e-01,-1.842122338712215424e-02,3.120287656784057617e-01,4.383514821529388428e-01,5.116788744926452637e-01,5.029146075248718262e-01,4.975475966930389404e-01,5.026319622993469238e-01,6.718493700027465820e-01,5.025911927223205566e-01,5.054001212120056152e-01,5.010867714881896973e-01,3.617494925856590271e-02,5.037071704864501953e-01,5.030893683433532715e-01,4.980945587158203125e-01,5.096017122268676758e-01
2.916080653667449951e-01,3.571468591690063477e-01,1.129516363143920898e-01,7.250963151454925537e-02,2.595412731170654297e-02,4.013209044933319092e-01,3.916572630405426025e-01,4.714756608009338379e-01,3.822844624519348145e-01,3.326359093189239502e-01,2.816628217697143555e-01,3.750496804714202881e-01,3.080975115299224854e-01,2.937916219234466553e-01,2.757894098758697510e-01,-2.343942523002624512e-01,4.438043236732482910e-01,4.465630054473876953e-01,3.133692443370819092e-01,4.445345699787139893e-01
5.071552991867065430e-01,5.114580392837524414e-01,5.118827223777770996e-01,5.153316855430603027e-01,2.891528308391571045e-01,3.390433788299560547e-01,5.122303962707519531e-01,5.098426938056945801e-01,5.064995884895324707e-01,5.069740414619445801e-01,5.109617710113525391e-01,4.662680029869079590e-01,5.084134936332702637e-01,5.107426047325134277e-01,5.116438865661621094e-01,3.616573214530944824e-01,5.062512755393981934e-01,5.067753791809082031e-01,5.074992775917053223e-01,5.059667229652404785e-01
5.152233839035034180e-01,5.141791105270385742e-01,4.783935844898223877e-01,2.358294576406478882e-01,1.419231891632080078e-01,3.599259853363037109e-01,4.966979622840881348e-01,5.248225331306457520e-01,5.127661824226379395e-01,5.178411602973937988e-01,4.895762205123901367e-01,5.364872813224792480e-01,5.124991536140441895e-01,5.004882812500000000e-01,4.838417470455169678e-01,1.560123115777969360e-01,5.284487009048461914e-01,5.199140310287475586e-01,5.158948898315429688e-01,5.175529122352600098e-01
5.182173252105712891e-01,3.757460713386535645e-01,5.395314097404479980e-01,3.761461675167083740e-01,-5.478970333933830261e-02,1.874261349439620972e-01,3.125799000263214111e-01,4.596820175647735596e-01,5.312409400939941406e-01,5.264516472816467285e-01,5.687111020088195801e-01,4.636007547378540039e-01,5.467773079872131348e-01,5.692897439002990723e-01,5.724509358406066895e-01,2.418296411633491516e-02,5.059608817100524902e-01,4.943281114101409912e-01,5.328488349914550781e-01,5.359860658645629883e-01
5.381984710693359375e-01,3.752769827842712402e-01,5.451542139053344727e-01,3.866365551948547363e-01,7.484661787748336792e-02,1.383662074804306030e-01,3.106946945190429688e-01,4.639153182506561279e-01,5.460360050201416016e-01,5.437762141227722168e-01,5.645262598991394043e-01,4.587164521217346191e-01,5.567392110824584961e-01,5.651548504829406738e-01,5.639322996139526367e-01,-2.990289926528930664e-01,5.227399468421936035e-01,5.110417604446411133e-01,5.482403039932250977e-01,5.490034222602844238e-01
5.413246154785156250e-01,3.507129549980163574e-01,5.925698876380920410e-01,4.615760147571563721e-01,-1.887509375810623169e-01,-4.777367413043975830e-02,2.489168047904968262e-01,4.611472487449645996e-01,5.498288869857788086e-01,5.501120090484619141e-01,6.183291673660278320e-01,5.704005956649780273e-01,5.822221040725708008e-01,6.185160279273986816e-01,6.248697638511657715e-01,-3.757243454456329346e-01,5.161815881729125977e-01,5.035597681999206543e-01,5.613497495651245117e-01,5.508090853691101074e-01
5.399832129478454590e-01,3.403304815292358398e-01,5.962795019149780273e-01,4.984802007675170898e-01,-2.579326555132865906e-02,1.470659524202346802e-01,2.913669645786285400e-01,4.435952603816986084e-01,5.387261509895324707e-01,5.430532097816467285e-01,6.013211607933044434e-01,4.529501199722290039e-01,5.689287185668945312e-01,6.003147363662719727e-01,6.087825894355773926e-01,1.334100216627120972e-01,5.071222782135009766e-01,4.956191182136535645e-01,5.527863502502441406e-01,5.344904065132141113e-01
5.969176888465881348e-01,1.986083388328552246e-01,6.597876548767089844e-01,4.939567148685455322e-01,-5.176343321800231934e-01,-2.072178944945335388e-02,9.504263848066329956e-02,3.946982622146606445e-01,6.010221242904663086e-01,6.051012277603149414e-01,6.814652085304260254e-01,4.421238228678703308e-02,6.456549763679504395e-01,6.813818812370300293e-01,6.865152120590209961e-01,-2.960530817508697510e-01,5.357595086097717285e-01,5.093189477920532227e-01,6.210330128669738770e-01,5.955193638801574707e-01
5.598290562629699707e-01,3.048701882362365723e-01,6.032288074493408203e-01,5.280011296272277832e-01,-2.472158521413803101e-01,1.204393729567527771e-01,1.984549015760421753e-01,4.434989392757415771e-01,5.636323094367980957e-01,5.655770897865295410e-01,6.167907118797302246e-01,4.177774190902709961e-01,5.916087627410888672e-01,6.167111992835998535e-01,6.208436489105224609e-01,-2.978261709213256836e-01,5.262898206710815430e-01,5.108778476715087891e-01,5.754733681678771973e-01,5.620245933532714844e-01
5.064558982849121094e-01,4.890578389167785645e-01,4.283500015735626221e-01,-1.069114655256271362e-01,2.002518326044082642e-01,3.973726630210876465e-01,4.463508129119873047e-01,5.573768019676208496e-01,5.260041356086730957e-01,5.133394598960876465e-01,4.581592082977294922e-01,3.332147300243377686e-01,4.958043396472930908e-01,4.629951119422912598e-01,4.449696540832519531e-01,-5.773900076746940613e-02,5.445867180824279785e-01,5.473641157150268555e-01,5.059189796447753906e-01,5.382208228111267090e-01
5.984339118003845215e-01,8.584824204444885254e-02,6.817252635955810547e-01,7.291609644889831543e-01,-4.606808125972747803e-01,-1.559247672557830811e-01,-3.370031341910362244e-02,3.761816620826721191e-01,6.012887954711914062e-01,6.061818599700927734e-01,6.950098276138305664e-01,3.055263459682464600e-01,6.498934030532836914e-01,6.938317418098449707e-01,7.031198740005493164e-01,-1.302289962768554688e-01,5.379365682601928711e-01,5.114198923110961914e-01,6.232123374938964844e-01,5.962082147598266602e-01
5.742327570915222168e-01,3.375816643238067627e-01,6.374025940895080566e-01,6.449915766716003418e-01,-4.832229018211364746e-01,-3.056819438934326172e-01,2.835833132266998291e-01,4.447328150272369385e-01,5.747341513633728027e-01,5.790051221847534180e-01,6.477583646774291992e-01,2.413180619478225708e-01,6.117234230041503906e-01,6.468483805656433105e-01,6.548511981964111328e-01,-5.761485695838928223e-01,5.295702815055847168e-01,5.128566026687622070e-01,5.915860533714294434e-01,5.695163011550903320e-01
4.688414633274078369e-01,5.204401016235351562e-01,4.567389190196990967e-01,3.505339920520782471e-01,1.661586314439773560e-01,6.284012198448181152e-01,5.398876667022705078e-01,4.968758523464202881e-01,4.715558290481567383e-01,4.695681333541870117e-01,4.597582221031188965e-01,6.563434600830078125e-01,4.654594659805297852e-01,4.603212475776672363e-01,4.579459428787231445e-01,8.631125837564468384e-02,4.793908596038818359e-01,4.820495843887329102e-01,4.677180647850036621e-01,4.742465615272521973e-01
5.408353805541992188e-01,4.623432159423828125e-01,5.314529538154602051e-01,2.137472033500671387e-01,-8.027672767639160156e-03,3.031965196132659912e-01,4.140662550926208496e-01,5.215952396392822266e-01,5.526747703552246094e-01,5.477629303932189941e-01,5.529775023460388184e-01,6.088130474090576172e-01,5.544015169143676758e-01,5.547108650207519531e-01,5.495560169219970703e-01,-4.673327803611755371e-01,5.448038578033447266e-01,5.394396781921386719e-01,5.494688749313354492e-01,5.588687658309936523e-01
5.129361748695373535e-01,4.126313626766204834e-01,4.258294999599456787e-01,-1.011811867356300354e-01,4.952194541692733765e-02,3.180679380893707275e-01,2.724378108978271484e-01,5.302935838699340820e-01,5.354653596878051758e-01,5.218949913978576660e-01,4.581000208854675293e-01,7.484542727470397949e-01,5.007586479187011719e-01,4.601563215255737305e-01,4.389424920082092285e-01,2.536332234740257263e-02,5.552031993865966797e-01,5.505892634391784668e-01,5.147415399551391602e-01,5.535074472427368164e-01
5.315669775009155273e-01,4.211530983448028564e-01,5.718868970870971680e-01,3.987402021884918213e-01,-2.928973138332366943e-01,1.771699637174606323e-01,3.631149232387542725e-01,4.649497866630554199e-01,5.375563502311706543e-01,5.377888083457946777e-01,5.921927094459533691e-01,4.889859557151794434e-01,5.625165700912475586e-01,5.919824838638305664e-01,5.978850126266479492e-01,4.086004570126533508e-02,5.093781948089599609e-01,4.989729821681976318e-01,5.463000535964965820e-01,5.371930003166198730e-01
5.469423532485961914e-01,2.775930166244506836e-01,5.936352014541625977e-01,4.896173477172851562e-01,-1.143009737133979797e-01,1.572420448064804077e-01,1.938433945178985596e-01,4.333099722862243652e-01,5.426220297813415527e-01,5.501710176467895508e-01,6.240825057029724121e-01,3.713169693946838379e-01,5.824824571609497070e-01,6.222510933876037598e-01,6.339262127876281738e-01,-5.980779416859149933e-03,5.018097758293151855e-01,4.853307604789733887e-01,5.624312162399291992e-01,5.384857654571533203e-01
